Experiment ID,Model,Attempt Number,Error Type,Message
72559e62-be1f-44dc-add4-d8409babb998,meta-llama-3.1-8b-instruct,2,AttributeError,'str' object has no attribute 'get'
2df8f440-4b4e-4384-bbf6-7c99acaf79bc,meta-llama-3.1-8b-instruct,1,TypeError,"string indices must be integers, not 'str'"
deaef9eb-7228-495a-9b0f-700ce728f5f7,meta-llama-3.1-8b-instruct,1,TypeError,"string indices must be integers, not 'str'"
deaef9eb-7228-495a-9b0f-700ce728f5f7,meta-llama-3.1-8b-instruct,2,AttributeError,'str' object has no attribute 'get'
31296c3a-2031-4400-afc2-81b058407a03,meta-llama-3.1-8b-instruct,1,TypeError,"string indices must be integers, not 'str'"
31296c3a-2031-4400-afc2-81b058407a03,meta-llama-3.1-8b-instruct,2,AttributeError,'str' object has no attribute 'get'
5b82a334-17dc-4c38-aa9a-4e4115c89d44,meta-llama-3.1-8b-instruct,1,TypeError,"string indices must be integers, not 'str'"
28371328-364e-4e09-ada6-6e15e270fab7,meta-llama-3.1-8b-instruct,1,TypeError,"string indices must be integers, not 'str'"
28371328-364e-4e09-ada6-6e15e270fab7,meta-llama-3.1-8b-instruct,2,AttributeError,'str' object has no attribute 'get'
28371328-364e-4e09-ada6-6e15e270fab7,meta-llama-3.1-8b-instruct,3,AttributeError,'str' object has no attribute 'get'
28371328-364e-4e09-ada6-6e15e270fab7,meta-llama-3.1-8b-instruct,4,AttributeError,'str' object has no attribute 'get'
1f211a53-ac81-4e1e-8067-ae349fd292fb,meta-llama-3.1-8b-instruct,1,TypeError,"string indices must be integers, not 'str'"
ccee7f4e-f7cd-48ab-9b11-ac0793d95f2a,meta-llama-3.1-8b-instruct,1,TypeError,"string indices must be integers, not 'str'"
ccee7f4e-f7cd-48ab-9b11-ac0793d95f2a,meta-llama-3.1-8b-instruct,2,AttributeError,'str' object has no attribute 'get'
1ce6d943-6f3d-4d81-8341-9f617b90c5d7,meta-llama-3.1-8b-instruct,1,TypeError,"string indices must be integers, not 'str'"
1ce6d943-6f3d-4d81-8341-9f617b90c5d7,meta-llama-3.1-8b-instruct,2,AttributeError,'str' object has no attribute 'get'
845e7fe4-1231-4d9b-a472-7bf125f56c20,meta-llama-3.1-8b-instruct,1,TypeError,"string indices must be integers, not 'str'"
845e7fe4-1231-4d9b-a472-7bf125f56c20,meta-llama-3.1-8b-instruct,2,AttributeError,'str' object has no attribute 'get'
897b9825-8640-4140-b258-1566d6f68de6,meta-llama-3.1-8b-instruct,1,TypeError,"string indices must be integers, not 'str'"
897b9825-8640-4140-b258-1566d6f68de6,meta-llama-3.1-8b-instruct,2,AttributeError,'str' object has no attribute 'get'
9fbb0725-3fe6-44b0-9ec5-bd0d1434384a,meta-llama-3.1-8b-instruct,1,TypeError,"string indices must be integers, not 'str'"
9fbb0725-3fe6-44b0-9ec5-bd0d1434384a,meta-llama-3.1-8b-instruct,2,AttributeError,'str' object has no attribute 'get'
9fbb0725-3fe6-44b0-9ec5-bd0d1434384a,meta-llama-3.1-8b-instruct,3,AttributeError,'str' object has no attribute 'get'
add1c433-9237-4fda-9a63-7666d2024b85,qwen2.5-coder-32b-instruct,1,FileNotFoundError,The story interactions directory does not exist.
432c0605-edfd-44e1-a156-01cc934ddcc8,mistral-large-instruct,1,FileNotFoundError,The story interactions directory does not exist.
97246595-0d64-4a90-9117-06c6aa6b63ef,meta-llama-3.1-8b-instruct,1,NameError,name 'json' is not defined. Did you forget to import 'json'?
6f8ae359-1436-4c38-8fb8-a2c697b73af2,meta-llama-3.1-8b-instruct,1,NameError,name 'json' is not defined. Did you forget to import 'json'?
94dcc81a-9269-48b4-b03c-7d6ad643a161,meta-llama-3.1-8b-instruct,1,NameError,name 'json' is not defined. Did you forget to import 'json'?
bf4612df-2f17-4026-81fe-39c4bd459c98,meta-llama-3.1-8b-instruct,1,NameError,name 'json' is not defined. Did you forget to import 'json'?
499079f8-bbf6-4a1c-bb6d-fd3d84976c61,meta-llama-3.1-8b-instruct,1,NameError,name 'json' is not defined. Did you forget to import 'json'?
820fdb66-ee51-417b-a690-3b4e68036834,meta-llama-3.1-8b-instruct,1,NameError,name 'json' is not defined. Did you forget to import 'json'?
820fdb66-ee51-417b-a690-3b4e68036834,meta-llama-3.1-8b-instruct,2,KeyError,'Media Owner'
ce7386e6-7c84-40af-b2c4-a153e4e195d1,meta-llama-3.1-8b-instruct,1,NameError,name 'json' is not defined. Did you forget to import 'json'?
ce7386e6-7c84-40af-b2c4-a153e4e195d1,meta-llama-3.1-8b-instruct,2,KeyError,'Media Owner'
1085dad0-12be-4173-93ef-f6be14ef4ca0,meta-llama-3.1-8b-instruct,1,NameError,name 'json' is not defined. Did you forget to import 'json'?
1085dad0-12be-4173-93ef-f6be14ef4ca0,meta-llama-3.1-8b-instruct,2,KeyError,'title'
1085dad0-12be-4173-93ef-f6be14ef4ca0,meta-llama-3.1-8b-instruct,3,TypeError,unsupported operand type(s) for +: 'dict_keys' and 'dict_keys'
1085dad0-12be-4173-93ef-f6be14ef4ca0,meta-llama-3.1-8b-instruct,4,TypeError,unsupported operand type(s) for +: 'dict_keys' and 'dict_keys'
1085dad0-12be-4173-93ef-f6be14ef4ca0,meta-llama-3.1-8b-instruct,5,TypeError,unsupported operand type(s) for +: 'dict_keys' and 'dict_keys'
1085dad0-12be-4173-93ef-f6be14ef4ca0,meta-llama-3.1-8b-instruct,6,TypeError,unsupported operand type(s) for +: 'dict_keys' and 'dict_keys'
64ffa017-a000-4bfe-a327-85aeb180978b,meta-llama-3.1-8b-instruct,1,NameError,name 'json' is not defined. Did you forget to import 'json'?
a360dd85-ea94-46a5-a189-ad08519fa9e4,meta-llama-3.1-8b-instruct,1,NameError,name 'json' is not defined. Did you forget to import 'json'?
a360dd85-ea94-46a5-a189-ad08519fa9e4,meta-llama-3.1-8b-instruct,2,KeyError,'title'
a360dd85-ea94-46a5-a189-ad08519fa9e4,meta-llama-3.1-8b-instruct,3,TypeError,unsupported operand type(s) for +: 'dict_keys' and 'dict_keys'
a360dd85-ea94-46a5-a189-ad08519fa9e4,meta-llama-3.1-8b-instruct,4,TypeError,unsupported operand type(s) for +: 'dict_keys' and 'dict_keys'
a360dd85-ea94-46a5-a189-ad08519fa9e4,meta-llama-3.1-8b-instruct,5,TypeError,unsupported operand type(s) for +: 'dict_keys' and 'dict_keys'
a360dd85-ea94-46a5-a189-ad08519fa9e4,meta-llama-3.1-8b-instruct,6,TypeError,unsupported operand type(s) for +: 'dict_keys' and 'dict_keys'
9aade7b0-7924-4be0-9f88-e5c2828961c0,meta-llama-3.1-8b-instruct,1,NameError,name 'json' is not defined. Did you forget to import 'json'?
2a0b7e8b-324c-49c0-b806-fc763f345ffa,meta-llama-3.1-8b-instruct,1,NameError,name 'json' is not defined. Did you forget to import 'json'?
2a0b7e8b-324c-49c0-b806-fc763f345ffa,meta-llama-3.1-8b-instruct,2,KeyError,'title'
2a0b7e8b-324c-49c0-b806-fc763f345ffa,meta-llama-3.1-8b-instruct,3,TypeError,unsupported operand type(s) for +: 'dict_keys' and 'dict_keys'
2a0b7e8b-324c-49c0-b806-fc763f345ffa,meta-llama-3.1-8b-instruct,4,TypeError,unsupported operand type(s) for +: 'dict_keys' and 'dict_keys'
2a0b7e8b-324c-49c0-b806-fc763f345ffa,meta-llama-3.1-8b-instruct,5,TypeError,unsupported operand type(s) for +: 'dict_keys' and 'dict_keys'
2a0b7e8b-324c-49c0-b806-fc763f345ffa,meta-llama-3.1-8b-instruct,6,TypeError,unsupported operand type(s) for +: 'dict_keys' and 'dict_keys'
11dc686c-1603-4419-95c3-81fc021e3919,meta-llama-3.1-8b-instruct,1,NameError,name 'json' is not defined. Did you forget to import 'json'?
a8e08e8c-0220-49f9-bdc8-12350670c26a,mistral-large-instruct,1,AttributeError,'str' object has no attribute 'get'
f041857d-15b4-4426-ba9e-8b2af4c9521e,mistral-large-instruct,1,AttributeError,'str' object has no attribute 'get'
d3a6a851-2566-4f96-8901-b4f8caa4313e,mistral-large-instruct,1,AttributeError,'str' object has no attribute 'get'
8f626e48-5d7f-4ea5-841c-8dfbfb2ba5cb,mistral-large-instruct,1,AttributeError,'str' object has no attribute 'get'
1d8a72fd-d9e0-44e4-93e6-348e5db8dd71,mistral-large-instruct,1,AttributeError,'str' object has no attribute 'get'
11af370f-aeb8-42f1-8644-da8005d75b99,mistral-large-instruct,1,AttributeError,'str' object has no attribute 'get'
a310e8b4-3107-45f8-8b6d-d6ac4225183a,mistral-large-instruct,1,AttributeError,'str' object has no attribute 'get'
a310e8b4-3107-45f8-8b6d-d6ac4225183a,mistral-large-instruct,2,AttributeError,'list' object has no attribute 'get'
a310e8b4-3107-45f8-8b6d-d6ac4225183a,mistral-large-instruct,3,AttributeError,'list' object has no attribute 'get'
a310e8b4-3107-45f8-8b6d-d6ac4225183a,mistral-large-instruct,4,AttributeError,'list' object has no attribute 'get'
a310e8b4-3107-45f8-8b6d-d6ac4225183a,mistral-large-instruct,5,AttributeError,'list' object has no attribute 'get'
a310e8b4-3107-45f8-8b6d-d6ac4225183a,mistral-large-instruct,6,AttributeError,'list' object has no attribute 'get'
614dbacf-55b2-484d-8a0b-4f29b3f275aa,mistral-large-instruct,1,FileNotFoundError,The file datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\your_instagram_activity\comments\reels_comments.json does not exist.
50e92117-f6e2-4561-9261-c253c209efee,mistral-large-instruct,1,FileNotFoundError,The file datasets/instagram-NEW5-2024-02-06-Ls7f9ZkQ_with_recently_deleted_content\your_instagram_activity\comments\reels_comments.json does not exist.
50e92117-f6e2-4561-9261-c253c209efee,mistral-large-instruct,2,FileNotFoundError,Warning: FileNotFoundError: The file datasets/instagram-NEW5-2024-02-06-Ls7f9ZkQ_with_recently_deleted_content\your_instagram_activity\comments\reels_comments.json does not exist.
50e92117-f6e2-4561-9261-c253c209efee,mistral-large-instruct,3,FileNotFoundError,Warning: FileNotFoundError: The file datasets/instagram-NEW5-2024-02-06-Ls7f9ZkQ_with_recently_deleted_content\your_instagram_activity\comments\reels_comments.json does not exist.
50e92117-f6e2-4561-9261-c253c209efee,mistral-large-instruct,4,FileNotFoundError,Warning: FileNotFoundError: The file datasets/instagram-NEW5-2024-02-06-Ls7f9ZkQ_with_recently_deleted_content\your_instagram_activity\comments\reels_comments.json does not exist.
50e92117-f6e2-4561-9261-c253c209efee,mistral-large-instruct,5,FileNotFoundError,Warning: FileNotFoundError: The file datasets/instagram-NEW5-2024-02-06-Ls7f9ZkQ_with_recently_deleted_content\your_instagram_activity\comments\reels_comments.json does not exist.
50e92117-f6e2-4561-9261-c253c209efee,mistral-large-instruct,6,FileNotFoundError,Warning: FileNotFoundError: The file datasets/instagram-NEW5-2024-02-06-Ls7f9ZkQ_with_recently_deleted_content\your_instagram_activity\comments\reels_comments.json does not exist.
36e73fc5-30d9-4ddf-8d0e-6ddc392d460a,mistral-large-instruct,1,AttributeError,'str' object has no attribute 'get'
345d7205-d30e-42b4-af04-7df1c0046d2f,mistral-large-instruct,1,AttributeError,'str' object has no attribute 'get'
2c27999e-8e9b-4af3-90cc-46c3bba33c20,mistral-large-instruct,1,AttributeError,'str' object has no attribute 'get'
2b9b3335-72eb-4286-82af-fb794a53d0c2,codestral-22b,1,FileNotFoundError,Error: The story likes file does not exist.
2b9b3335-72eb-4286-82af-fb794a53d0c2,codestral-22b,2,FileNotFoundError,Error: The story likes file does not exist.
2b9b3335-72eb-4286-82af-fb794a53d0c2,codestral-22b,3,FileNotFoundError,Error: The reels comments file does not exist.
29232c5b-13c5-42f9-b06d-fe2cf90ff8fd,codestral-22b,1,KeyError,'Media Owner'
74551ba3-966b-4ab3-9f94-bba4ea561624,codestral-22b,1,KeyError,'Media Owner'
a8f6ac50-f45c-4f87-ba61-f424f5bc2595,codestral-22b,1,KeyError,'title'
a8f6ac50-f45c-4f87-ba61-f424f5bc2595,codestral-22b,2,FileNotFoundError,Error: The reels comments file does not exist.
a8f6ac50-f45c-4f87-ba61-f424f5bc2595,codestral-22b,3,FileNotFoundError,Error: The reels comments file does not exist.
a8f6ac50-f45c-4f87-ba61-f424f5bc2595,codestral-22b,4,FileNotFoundError,Error: The reels comments file does not exist.
a8f6ac50-f45c-4f87-ba61-f424f5bc2595,codestral-22b,5,FileNotFoundError,Error: The reels comments file does not exist.
a8f6ac50-f45c-4f87-ba61-f424f5bc2595,codestral-22b,6,FileNotFoundError,Error: The reels comments file does not exist.
b5997bd3-102f-4c83-ab79-ea72542a9961,codestral-22b,1,FileNotFoundError,Error: The reels comments file does not exist.
b5997bd3-102f-4c83-ab79-ea72542a9961,codestral-22b,2,FileNotFoundError,Error: The reels comments file does not exist.
b5997bd3-102f-4c83-ab79-ea72542a9961,codestral-22b,3,FileNotFoundError,Error: The reels comments file does not exist.
b5997bd3-102f-4c83-ab79-ea72542a9961,codestral-22b,4,FileNotFoundError,Error: The reels comments file does not exist.
b5997bd3-102f-4c83-ab79-ea72542a9961,codestral-22b,5,FileNotFoundError,Error: The reels comments file does not exist.
b5997bd3-102f-4c83-ab79-ea72542a9961,codestral-22b,6,FileNotFoundError,Error: The reels comments file does not exist.
958cd8bf-5253-4327-8496-3a886a8b2b5f,codestral-22b,1,KeyError,'title'
958cd8bf-5253-4327-8496-3a886a8b2b5f,codestral-22b,2,FileNotFoundError,Error: The reels comments file does not exist.
958cd8bf-5253-4327-8496-3a886a8b2b5f,codestral-22b,3,FileNotFoundError,Error: The reels comments file does not exist.
958cd8bf-5253-4327-8496-3a886a8b2b5f,codestral-22b,4,FileNotFoundError,Error: The reels comments file does not exist.
958cd8bf-5253-4327-8496-3a886a8b2b5f,codestral-22b,5,FileNotFoundError,Error: The reels comments file does not exist.
958cd8bf-5253-4327-8496-3a886a8b2b5f,codestral-22b,6,FileNotFoundError,Error: The reels comments file does not exist.
80d4e737-d6c8-4b9a-92e0-8cfcee93f8f1,codestral-22b,1,FileNotFoundError,Error: The reels comments file does not exist.
80d4e737-d6c8-4b9a-92e0-8cfcee93f8f1,codestral-22b,2,FileNotFoundError,Error: The reels comments file does not exist.
80d4e737-d6c8-4b9a-92e0-8cfcee93f8f1,codestral-22b,3,FileNotFoundError,Error: The reels comments file does not exist.
80d4e737-d6c8-4b9a-92e0-8cfcee93f8f1,codestral-22b,4,FileNotFoundError,Error: The reels comments file does not exist.
80d4e737-d6c8-4b9a-92e0-8cfcee93f8f1,codestral-22b,5,FileNotFoundError,Error: The reels comments file does not exist.
80d4e737-d6c8-4b9a-92e0-8cfcee93f8f1,codestral-22b,6,FileNotFoundError,Error: The reels comments file does not exist.
629d2e77-5844-4a47-8edb-ba7d5c26902f,codestral-22b,1,KeyError,'title'
629d2e77-5844-4a47-8edb-ba7d5c26902f,codestral-22b,2,FileNotFoundError,Error: The reels comments file does not exist.
629d2e77-5844-4a47-8edb-ba7d5c26902f,codestral-22b,3,FileNotFoundError,Error: The reels comments file does not exist.
629d2e77-5844-4a47-8edb-ba7d5c26902f,codestral-22b,4,FileNotFoundError,Error: The reels comments file does not exist.
629d2e77-5844-4a47-8edb-ba7d5c26902f,codestral-22b,5,FileNotFoundError,Error: The reels comments file does not exist.
629d2e77-5844-4a47-8edb-ba7d5c26902f,codestral-22b,6,FileNotFoundError,Error: The reels comments file does not exist.
f9c18727-a6fd-4adc-becc-bff97c5d9a57,codestral-22b,1,FileNotFoundError,Error: The reels comments file does not exist.
f9c18727-a6fd-4adc-becc-bff97c5d9a57,codestral-22b,2,FileNotFoundError,Error: The reels comments file does not exist.
f9c18727-a6fd-4adc-becc-bff97c5d9a57,codestral-22b,3,FileNotFoundError,Error: The reels comments file does not exist.
f9c18727-a6fd-4adc-becc-bff97c5d9a57,codestral-22b,4,FileNotFoundError,Error: The reels comments file does not exist.
f9c18727-a6fd-4adc-becc-bff97c5d9a57,codestral-22b,5,FileNotFoundError,Error: The reels comments file does not exist.
f9c18727-a6fd-4adc-becc-bff97c5d9a57,codestral-22b,6,FileNotFoundError,Error: The reels comments file does not exist.
2aceb09a-cf70-48aa-b974-2ad61c324ced,qwen2.5-72b-instruct,1,NameError,Error: name 'post_likes' is not defined
7341557f-8a31-493b-b94d-5321787755e0,qwen2.5-72b-instruct,1,NameError,Error: name 'post_likes' is not defined
dd918443-b43c-4d86-85be-b1a28160183a,qwen2.5-72b-instruct,1,NameError,Error: name 'post_likes' is not defined
b23acccb-960c-46dc-84a2-725240a60a49,qwen2.5-72b-instruct,1,NameError,Error: name 'post_likes' is not defined
d8496883-5501-4ca0-b14b-f1ecadd554ab,qwen2.5-72b-instruct,1,NameError,Error: name 'post_likes' is not defined
91e1e24a-2ca4-47ef-83a1-ca98b01ca559,qwen2.5-72b-instruct,1,NameError,Error: name 'post_likes' is not defined
0bdcb5bf-fd7b-4dc9-8c0d-bc45be01cb7b,qwen2.5-72b-instruct,1,NameError,Error: name 'post_likes' is not defined
6469ffba-1ed3-437a-88b6-34355e885256,qwen2.5-72b-instruct,1,NameError,Error: name 'post_likes' is not defined
21c8a368-1625-444e-ad45-031cd6d23aea,qwen2.5-72b-instruct,1,NameError,Error: name 'post_likes' is not defined
08b4ac0c-a2f7-43b4-bf9f-b978351ccd29,qwen2.5-72b-instruct,1,NameError,Error: name 'post_likes' is not defined
3b37c5e5-1081-457c-9afc-514efc67e2b8,qwen2.5-72b-instruct,1,NameError,Error: name 'post_likes' is not defined
1c8aac91-3ba3-43df-ad8b-31c5e7da107d,qwen2.5-72b-instruct,1,NameError,Error: name 'post_likes' is not defined
b2bb5ac2-f845-41bb-9709-0b3b049293b6,qwen2.5-72b-instruct,1,NameError,Error: name 'post_likes' is not defined
d58d4a80-dcad-4028-8bef-547699092e9e,meta-llama-3.1-8b-instruct,1,NameError,name 'os' is not defined. Did you forget to import 'os'?
d58d4a80-dcad-4028-8bef-547699092e9e,meta-llama-3.1-8b-instruct,2,NameError,name 'os' is not defined. Did you forget to import 'os'?
d58d4a80-dcad-4028-8bef-547699092e9e,meta-llama-3.1-8b-instruct,3,KeyError,0
d58d4a80-dcad-4028-8bef-547699092e9e,meta-llama-3.1-8b-instruct,4,KeyError,0
d58d4a80-dcad-4028-8bef-547699092e9e,meta-llama-3.1-8b-instruct,5,KeyError,0
d58d4a80-dcad-4028-8bef-547699092e9e,meta-llama-3.1-8b-instruct,6,KeyError,0
9efcb344-18a6-4e18-b045-4838eaa292bb,meta-llama-3.1-8b-instruct,1,NameError,name 'os' is not defined. Did you forget to import 'os'?
9efcb344-18a6-4e18-b045-4838eaa292bb,meta-llama-3.1-8b-instruct,2,NameError,name 'os' is not defined. Did you forget to import 'os'?
9efcb344-18a6-4e18-b045-4838eaa292bb,meta-llama-3.1-8b-instruct,3,FileNotFoundError,Error: The following.json file does not exist.
9efcb344-18a6-4e18-b045-4838eaa292bb,meta-llama-3.1-8b-instruct,4,FileNotFoundError,Error: The following.json file does not exist.
9efcb344-18a6-4e18-b045-4838eaa292bb,meta-llama-3.1-8b-instruct,5,FileNotFoundError,Error: The following.json file does not exist.
9efcb344-18a6-4e18-b045-4838eaa292bb,meta-llama-3.1-8b-instruct,6,FileNotFoundError,Error: The following.json file does not exist.
3fe6b384-d345-4081-9582-1ec71bba25a4,meta-llama-3.1-8b-instruct,1,NameError,name 'os' is not defined. Did you forget to import 'os'?
3fe6b384-d345-4081-9582-1ec71bba25a4,meta-llama-3.1-8b-instruct,2,TypeError,"list indices must be integers or slices, not str"
3fe6b384-d345-4081-9582-1ec71bba25a4,meta-llama-3.1-8b-instruct,3,KeyError,'value'
4d03024c-30ce-458c-ba3f-af1a0790eaac,meta-llama-3.1-8b-instruct,1,NameError,name 'os' is not defined. Did you forget to import 'os'?
4d03024c-30ce-458c-ba3f-af1a0790eaac,meta-llama-3.1-8b-instruct,2,NameError,name 'os' is not defined. Did you forget to import 'os'?
4d03024c-30ce-458c-ba3f-af1a0790eaac,meta-llama-3.1-8b-instruct,3,KeyError,0
4d03024c-30ce-458c-ba3f-af1a0790eaac,meta-llama-3.1-8b-instruct,4,KeyError,0
4d03024c-30ce-458c-ba3f-af1a0790eaac,meta-llama-3.1-8b-instruct,5,KeyError,0
4d03024c-30ce-458c-ba3f-af1a0790eaac,meta-llama-3.1-8b-instruct,6,KeyError,0
bdd4558a-14e4-4c30-ac29-d0ffcefd71ee,meta-llama-3.1-8b-instruct,1,NameError,name 'os' is not defined. Did you forget to import 'os'?
bdd4558a-14e4-4c30-ac29-d0ffcefd71ee,meta-llama-3.1-8b-instruct,2,NameError,name 'os' is not defined. Did you forget to import 'os'?
bdd4558a-14e4-4c30-ac29-d0ffcefd71ee,meta-llama-3.1-8b-instruct,3,KeyError,0
bdd4558a-14e4-4c30-ac29-d0ffcefd71ee,meta-llama-3.1-8b-instruct,4,KeyError,0
bdd4558a-14e4-4c30-ac29-d0ffcefd71ee,meta-llama-3.1-8b-instruct,5,KeyError,0
bdd4558a-14e4-4c30-ac29-d0ffcefd71ee,meta-llama-3.1-8b-instruct,6,KeyError,0
e74ea5a9-4253-4821-801e-d57ecd295466,meta-llama-3.1-8b-instruct,1,NameError,name 'os' is not defined. Did you forget to import 'os'?
e74ea5a9-4253-4821-801e-d57ecd295466,meta-llama-3.1-8b-instruct,2,NameError,name 'os' is not defined. Did you forget to import 'os'?
e74ea5a9-4253-4821-801e-d57ecd295466,meta-llama-3.1-8b-instruct,3,KeyError,0
e74ea5a9-4253-4821-801e-d57ecd295466,meta-llama-3.1-8b-instruct,4,KeyError,0
e74ea5a9-4253-4821-801e-d57ecd295466,meta-llama-3.1-8b-instruct,5,KeyError,0
e74ea5a9-4253-4821-801e-d57ecd295466,meta-llama-3.1-8b-instruct,6,KeyError,0
1c77a903-8586-4169-9a1a-9549317488f4,meta-llama-3.1-8b-instruct,1,NameError,name 'os' is not defined. Did you forget to import 'os'?
1c77a903-8586-4169-9a1a-9549317488f4,meta-llama-3.1-8b-instruct,2,NameError,name 'os' is not defined. Did you forget to import 'os'?
1c77a903-8586-4169-9a1a-9549317488f4,meta-llama-3.1-8b-instruct,3,TypeError,"list indices must be integers or slices, not str"
1c77a903-8586-4169-9a1a-9549317488f4,meta-llama-3.1-8b-instruct,4,AttributeError,'list' object has no attribute 'get'
1c77a903-8586-4169-9a1a-9549317488f4,meta-llama-3.1-8b-instruct,5,AttributeError,'list' object has no attribute 'get'
1c77a903-8586-4169-9a1a-9549317488f4,meta-llama-3.1-8b-instruct,6,AttributeError,'list' object has no attribute 'get'
275d7a6e-d0c7-4d4c-8cb7-50f11535f7db,meta-llama-3.1-8b-instruct,1,NameError,name 'os' is not defined. Did you forget to import 'os'?
275d7a6e-d0c7-4d4c-8cb7-50f11535f7db,meta-llama-3.1-8b-instruct,2,NameError,name 'os' is not defined. Did you forget to import 'os'?
275d7a6e-d0c7-4d4c-8cb7-50f11535f7db,meta-llama-3.1-8b-instruct,3,NameError,name 'os' is not defined. Did you forget to import 'os'?
275d7a6e-d0c7-4d4c-8cb7-50f11535f7db,meta-llama-3.1-8b-instruct,4,AttributeError,'list' object has no attribute 'get'
275d7a6e-d0c7-4d4c-8cb7-50f11535f7db,meta-llama-3.1-8b-instruct,5,AttributeError,'list' object has no attribute 'get'
275d7a6e-d0c7-4d4c-8cb7-50f11535f7db,meta-llama-3.1-8b-instruct,6,AttributeError,'list' object has no attribute 'get'
7740dc9e-848a-4b73-8976-0be323abfee3,meta-llama-3.1-8b-instruct,1,NameError,name 'os' is not defined. Did you forget to import 'os'?
7740dc9e-848a-4b73-8976-0be323abfee3,meta-llama-3.1-8b-instruct,2,TypeError,"list indices must be integers or slices, not str"
7740dc9e-848a-4b73-8976-0be323abfee3,meta-llama-3.1-8b-instruct,3,KeyError,'value'
7740dc9e-848a-4b73-8976-0be323abfee3,meta-llama-3.1-8b-instruct,4,AttributeError,'list' object has no attribute 'get'
7740dc9e-848a-4b73-8976-0be323abfee3,meta-llama-3.1-8b-instruct,5,AttributeError,'list' object has no attribute 'get'
7740dc9e-848a-4b73-8976-0be323abfee3,meta-llama-3.1-8b-instruct,6,AttributeError,'list' object has no attribute 'get'
ecf8af80-1a9a-4d91-991a-86194156becc,meta-llama-3.1-8b-instruct,1,NameError,name 'os' is not defined. Did you forget to import 'os'?
ecf8af80-1a9a-4d91-991a-86194156becc,meta-llama-3.1-8b-instruct,2,NameError,name 'os' is not defined. Did you forget to import 'os'?
ecf8af80-1a9a-4d91-991a-86194156becc,meta-llama-3.1-8b-instruct,3,KeyError,0
ecf8af80-1a9a-4d91-991a-86194156becc,meta-llama-3.1-8b-instruct,4,KeyError,0
ecf8af80-1a9a-4d91-991a-86194156becc,meta-llama-3.1-8b-instruct,5,KeyError,0
ecf8af80-1a9a-4d91-991a-86194156becc,meta-llama-3.1-8b-instruct,6,KeyError,0
7563864e-7244-4851-b96b-0292da71cc73,meta-llama-3.1-8b-instruct,1,NameError,name 'os' is not defined. Did you forget to import 'os'?
7563864e-7244-4851-b96b-0292da71cc73,meta-llama-3.1-8b-instruct,2,NameError,name 'os' is not defined. Did you forget to import 'os'?
7563864e-7244-4851-b96b-0292da71cc73,meta-llama-3.1-8b-instruct,3,KeyError,0
7563864e-7244-4851-b96b-0292da71cc73,meta-llama-3.1-8b-instruct,4,KeyError,0
7563864e-7244-4851-b96b-0292da71cc73,meta-llama-3.1-8b-instruct,5,KeyError,0
7563864e-7244-4851-b96b-0292da71cc73,meta-llama-3.1-8b-instruct,6,KeyError,0
ff305b0c-2a2e-4911-821f-ae864d1b3a89,meta-llama-3.1-8b-instruct,1,NameError,name 'os' is not defined. Did you forget to import 'os'?
ff305b0c-2a2e-4911-821f-ae864d1b3a89,meta-llama-3.1-8b-instruct,2,NameError,name 'os' is not defined. Did you forget to import 'os'?
ff305b0c-2a2e-4911-821f-ae864d1b3a89,meta-llama-3.1-8b-instruct,3,KeyError,0
ff305b0c-2a2e-4911-821f-ae864d1b3a89,meta-llama-3.1-8b-instruct,4,KeyError,0
ff305b0c-2a2e-4911-821f-ae864d1b3a89,meta-llama-3.1-8b-instruct,5,KeyError,0
ff305b0c-2a2e-4911-821f-ae864d1b3a89,meta-llama-3.1-8b-instruct,6,KeyError,0
a2a0018e-28ef-4e43-9b0e-a25535d3e7e4,meta-llama-3.1-8b-instruct,1,NameError,name 'os' is not defined. Did you forget to import 'os'?
a2a0018e-28ef-4e43-9b0e-a25535d3e7e4,meta-llama-3.1-8b-instruct,2,NameError,name 'os' is not defined. Did you forget to import 'os'?
a2a0018e-28ef-4e43-9b0e-a25535d3e7e4,meta-llama-3.1-8b-instruct,3,KeyError,0
a2a0018e-28ef-4e43-9b0e-a25535d3e7e4,meta-llama-3.1-8b-instruct,4,KeyError,0
a2a0018e-28ef-4e43-9b0e-a25535d3e7e4,meta-llama-3.1-8b-instruct,5,KeyError,0
a2a0018e-28ef-4e43-9b0e-a25535d3e7e4,meta-llama-3.1-8b-instruct,6,KeyError,0
55533cf5-87c4-417e-adcb-c55935f9e3bf,mistral-large-instruct,1,AttributeError,'list' object has no attribute 'get'
158fbd76-1a5a-45dd-8599-af1a43363195,mistral-large-instruct,1,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\connections\followers_and_following\following.json does not exist.
158fbd76-1a5a-45dd-8599-af1a43363195,mistral-large-instruct,2,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\connections\followers_and_following\following.json does not exist.
158fbd76-1a5a-45dd-8599-af1a43363195,mistral-large-instruct,3,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\connections\followers_and_following\following.json does not exist.
