Experiment ID,Model,Attempt Number,Error Type,Message
a99250c1-b590-4592-96f4-336594bb1669,mistral-large-instruct,6,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
d0c3f005-37ae-4079-8e9b-0300603c6ed3,mistral-large-instruct,1,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-04-12-HRzejYIL\ads_information\ads_and_topics\posts_liked.json does not exist.
d0c3f005-37ae-4079-8e9b-0300603c6ed3,mistral-large-instruct,2,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-04-12-HRzejYIL\ads_information\ads_and_topics\posts_liked.json does not exist.
d0c3f005-37ae-4079-8e9b-0300603c6ed3,mistral-large-instruct,3,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-04-12-HRzejYIL\ads_information\ads_and_topics\posts_liked.json does not exist.
d0c3f005-37ae-4079-8e9b-0300603c6ed3,mistral-large-instruct,4,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-04-12-HRzejYIL\ads_information\ads_and_topics\posts_liked.json does not exist.
d0c3f005-37ae-4079-8e9b-0300603c6ed3,mistral-large-instruct,5,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-04-12-HRzejYIL\ads_information\ads_and_topics\posts_liked.json does not exist.
d0c3f005-37ae-4079-8e9b-0300603c6ed3,mistral-large-instruct,6,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-04-12-HRzejYIL\ads_information\ads_and_topics\posts_liked.json does not exist.
6f0afccf-58a4-4046-a9ff-3bc2b7bc396b,mistral-large-instruct,1,AttributeError,'list' object has no attribute 'get'
6f0afccf-58a4-4046-a9ff-3bc2b7bc396b,mistral-large-instruct,2,AttributeError,'list' object has no attribute 'get'
6f0afccf-58a4-4046-a9ff-3bc2b7bc396b,mistral-large-instruct,3,AttributeError,'list' object has no attribute 'get'
6f0afccf-58a4-4046-a9ff-3bc2b7bc396b,mistral-large-instruct,4,AttributeError,'list' object has no attribute 'get'
6f0afccf-58a4-4046-a9ff-3bc2b7bc396b,mistral-large-instruct,5,AttributeError,'list' object has no attribute 'get'
6f0afccf-58a4-4046-a9ff-3bc2b7bc396b,mistral-large-instruct,6,AttributeError,'list' object has no attribute 'get'
56cc3388-c4a7-47fe-9035-4605ab1d4b4c,mistral-large-instruct,1,FileNotFoundError,The file datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\story_likes.json does not exist.
56cc3388-c4a7-47fe-9035-4605ab1d4b4c,mistral-large-instruct,2,FileNotFoundError,The file datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\story_likes.json does not exist.
56cc3388-c4a7-47fe-9035-4605ab1d4b4c,mistral-large-instruct,3,FileNotFoundError,The file datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\story_likes.json does not exist.
56cc3388-c4a7-47fe-9035-4605ab1d4b4c,mistral-large-instruct,4,FileNotFoundError,The file datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\story_likes.json does not exist.
56cc3388-c4a7-47fe-9035-4605ab1d4b4c,mistral-large-instruct,5,FileNotFoundError,The file datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\story_likes.json does not exist.
56cc3388-c4a7-47fe-9035-4605ab1d4b4c,mistral-large-instruct,6,FileNotFoundError,The file datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\story_likes.json does not exist.
4761f052-914f-4fd3-95cb-ef01a80943ea,mistral-large-instruct,1,TypeError,unsupported operand type(s) for -: 'set' and 'list'
4761f052-914f-4fd3-95cb-ef01a80943ea,mistral-large-instruct,2,TypeError,unsupported operand type(s) for -: 'set' and 'list'
4761f052-914f-4fd3-95cb-ef01a80943ea,mistral-large-instruct,3,TypeError,unsupported operand type(s) for -: 'set' and 'list'
4761f052-914f-4fd3-95cb-ef01a80943ea,mistral-large-instruct,4,TypeError,unsupported operand type(s) for -: 'set' and 'list'
4761f052-914f-4fd3-95cb-ef01a80943ea,mistral-large-instruct,5,TypeError,unsupported operand type(s) for -: 'set' and 'list'
4761f052-914f-4fd3-95cb-ef01a80943ea,mistral-large-instruct,6,TypeError,unsupported operand type(s) for -: 'set' and 'list'
1cbb686d-6950-4888-9774-d5b0e8840192,mistral-large-instruct,1,KeyError,'string_map_data'
1cbb686d-6950-4888-9774-d5b0e8840192,mistral-large-instruct,2,KeyError,'string_map_data'
1cbb686d-6950-4888-9774-d5b0e8840192,mistral-large-instruct,3,KeyError,'string_map_data'
1cbb686d-6950-4888-9774-d5b0e8840192,mistral-large-instruct,4,KeyError,'string_map_data'
1cbb686d-6950-4888-9774-d5b0e8840192,mistral-large-instruct,5,KeyError,'string_map_data'
1cbb686d-6950-4888-9774-d5b0e8840192,mistral-large-instruct,6,KeyError,'string_map_data'
e108b022-0503-41c4-bf33-1483b217daed,mistral-large-instruct,1,FileNotFoundError,Error: The inbox directory does not exist.
e108b022-0503-41c4-bf33-1483b217daed,mistral-large-instruct,2,FileNotFoundError,Error: The inbox directory does not exist.
e108b022-0503-41c4-bf33-1483b217daed,mistral-large-instruct,3,FileNotFoundError,Error: The inbox directory does not exist.
e108b022-0503-41c4-bf33-1483b217daed,mistral-large-instruct,4,FileNotFoundError,Error: The inbox directory does not exist.
e108b022-0503-41c4-bf33-1483b217daed,mistral-large-instruct,5,FileNotFoundError,Error: The inbox directory does not exist.
e108b022-0503-41c4-bf33-1483b217daed,mistral-large-instruct,6,FileNotFoundError,Error: The inbox directory does not exist.
830f6e83-72f7-498c-858e-d6efeab4a530,mistral-large-instruct,1,FileNotFoundError,Error: The inbox directory does not exist.
830f6e83-72f7-498c-858e-d6efeab4a530,mistral-large-instruct,2,FileNotFoundError,Error: The inbox directory does not exist.
830f6e83-72f7-498c-858e-d6efeab4a530,mistral-large-instruct,3,FileNotFoundError,Error: The inbox directory does not exist.
830f6e83-72f7-498c-858e-d6efeab4a530,mistral-large-instruct,4,FileNotFoundError,Error: The inbox directory does not exist.
830f6e83-72f7-498c-858e-d6efeab4a530,mistral-large-instruct,5,FileNotFoundError,Error: The inbox directory does not exist.
830f6e83-72f7-498c-858e-d6efeab4a530,mistral-large-instruct,6,FileNotFoundError,Error: The inbox directory does not exist.
2c389b72-1b58-4aaf-8b5b-8984fc1f4519,mistral-large-instruct,1,FileNotFoundError,Error: The inbox directory does not exist.
2c389b72-1b58-4aaf-8b5b-8984fc1f4519,mistral-large-instruct,2,FileNotFoundError,Error: The inbox directory does not exist.
2c389b72-1b58-4aaf-8b5b-8984fc1f4519,mistral-large-instruct,3,FileNotFoundError,Error: The inbox directory does not exist.
2c389b72-1b58-4aaf-8b5b-8984fc1f4519,mistral-large-instruct,4,FileNotFoundError,Error: The inbox directory does not exist.
2c389b72-1b58-4aaf-8b5b-8984fc1f4519,mistral-large-instruct,5,FileNotFoundError,Error: The inbox directory does not exist.
2c389b72-1b58-4aaf-8b5b-8984fc1f4519,mistral-large-instruct,6,FileNotFoundError,Error: The inbox directory does not exist.
883395db-36b6-4385-82b4-593844e2f939,mistral-large-instruct,1,FileNotFoundError,Error: The inbox directory does not exist.
883395db-36b6-4385-82b4-593844e2f939,mistral-large-instruct,2,FileNotFoundError,Error: The inbox directory does not exist.
883395db-36b6-4385-82b4-593844e2f939,mistral-large-instruct,3,FileNotFoundError,Error: The inbox directory does not exist.
883395db-36b6-4385-82b4-593844e2f939,mistral-large-instruct,4,FileNotFoundError,Error: The inbox directory does not exist.
883395db-36b6-4385-82b4-593844e2f939,mistral-large-instruct,5,FileNotFoundError,Error: The inbox directory does not exist.
883395db-36b6-4385-82b4-593844e2f939,mistral-large-instruct,6,FileNotFoundError,Error: The inbox directory does not exist.
ceb44885-9d4b-49bd-9ad5-9b77d48c44e4,mistral-large-instruct,1,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\your_instagram_activity\messages\message_requests\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\message_1.json does not exist.
ceb44885-9d4b-49bd-9ad5-9b77d48c44e4,mistral-large-instruct,2,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\your_instagram_activity\messages\message_requests\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\message_1.json does not exist.
ceb44885-9d4b-49bd-9ad5-9b77d48c44e4,mistral-large-instruct,3,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\your_instagram_activity\messages\message_requests\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\message_1.json does not exist.
ceb44885-9d4b-49bd-9ad5-9b77d48c44e4,mistral-large-instruct,4,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\your_instagram_activity\messages\message_requests\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\message_1.json does not exist.
ceb44885-9d4b-49bd-9ad5-9b77d48c44e4,mistral-large-instruct,5,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\your_instagram_activity\messages\message_requests\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\message_1.json does not exist.
ceb44885-9d4b-49bd-9ad5-9b77d48c44e4,mistral-large-instruct,6,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\your_instagram_activity\messages\message_requests\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\message_1.json does not exist.
2d79424e-dc22-41d0-9f55-d6f35faf0433,mistral-large-instruct,1,FileNotFoundError,Error: The inbox directory does not exist.
2d79424e-dc22-41d0-9f55-d6f35faf0433,mistral-large-instruct,2,FileNotFoundError,Error: The inbox directory does not exist.
2d79424e-dc22-41d0-9f55-d6f35faf0433,mistral-large-instruct,3,FileNotFoundError,Error: The inbox directory does not exist.
2d79424e-dc22-41d0-9f55-d6f35faf0433,mistral-large-instruct,4,FileNotFoundError,Error: The inbox directory does not exist.
2d79424e-dc22-41d0-9f55-d6f35faf0433,mistral-large-instruct,5,FileNotFoundError,Error: The inbox directory does not exist.
2d79424e-dc22-41d0-9f55-d6f35faf0433,mistral-large-instruct,6,FileNotFoundError,Error: The inbox directory does not exist.
48288c34-743d-4d79-9f4e-39091e0b607a,mistral-large-instruct,1,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
48288c34-743d-4d79-9f4e-39091e0b607a,mistral-large-instruct,2,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
48288c34-743d-4d79-9f4e-39091e0b607a,mistral-large-instruct,3,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
48288c34-743d-4d79-9f4e-39091e0b607a,mistral-large-instruct,4,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
48288c34-743d-4d79-9f4e-39091e0b607a,mistral-large-instruct,5,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
48288c34-743d-4d79-9f4e-39091e0b607a,mistral-large-instruct,6,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
4c75ba1f-7559-4575-a84c-6c04c2f507f9,mistral-large-instruct,1,FileNotFoundError,The inbox directory does not exist.
4c75ba1f-7559-4575-a84c-6c04c2f507f9,mistral-large-instruct,2,FileNotFoundError,Error: The inbox directory does not exist.
4c75ba1f-7559-4575-a84c-6c04c2f507f9,mistral-large-instruct,3,FileNotFoundError,Error: The inbox directory does not exist.
4c75ba1f-7559-4575-a84c-6c04c2f507f9,mistral-large-instruct,4,FileNotFoundError,Error: The inbox directory does not exist.
4c75ba1f-7559-4575-a84c-6c04c2f507f9,mistral-large-instruct,5,FileNotFoundError,Error: The inbox directory does not exist.
4c75ba1f-7559-4575-a84c-6c04c2f507f9,mistral-large-instruct,6,FileNotFoundError,Error: The inbox directory does not exist.
6d05a79a-2923-44d4-b3ad-a112285a2171,mistral-large-instruct,1,FileNotFoundError,Error: The inbox directory does not exist.
6d05a79a-2923-44d4-b3ad-a112285a2171,mistral-large-instruct,2,FileNotFoundError,Error: The inbox directory does not exist.
6d05a79a-2923-44d4-b3ad-a112285a2171,mistral-large-instruct,3,FileNotFoundError,Error: The inbox directory does not exist.
6d05a79a-2923-44d4-b3ad-a112285a2171,mistral-large-instruct,4,FileNotFoundError,Error: The inbox directory does not exist.
6d05a79a-2923-44d4-b3ad-a112285a2171,mistral-large-instruct,5,FileNotFoundError,Error: The inbox directory does not exist.
6d05a79a-2923-44d4-b3ad-a112285a2171,mistral-large-instruct,6,FileNotFoundError,Error: The inbox directory does not exist.
3134cf66-63fd-4e26-b804-cbcc61117e94,mistral-large-instruct,1,FileNotFoundError,Error: The inbox directory does not exist.
3134cf66-63fd-4e26-b804-cbcc61117e94,mistral-large-instruct,2,FileNotFoundError,Error: The inbox directory does not exist.
3134cf66-63fd-4e26-b804-cbcc61117e94,mistral-large-instruct,3,FileNotFoundError,Error: The inbox directory does not exist.
3134cf66-63fd-4e26-b804-cbcc61117e94,mistral-large-instruct,4,FileNotFoundError,Error: The inbox directory does not exist.
3134cf66-63fd-4e26-b804-cbcc61117e94,mistral-large-instruct,5,FileNotFoundError,Error: The inbox directory does not exist.
3134cf66-63fd-4e26-b804-cbcc61117e94,mistral-large-instruct,6,FileNotFoundError,Error: The inbox directory does not exist.
66bddf1f-60b5-47ba-82cf-8ad731cad859,codestral-22b,1,KeyError,'structure'
66bddf1f-60b5-47ba-82cf-8ad731cad859,codestral-22b,2,KeyError,'structure'
66bddf1f-60b5-47ba-82cf-8ad731cad859,codestral-22b,3,KeyError,'structure'
66bddf1f-60b5-47ba-82cf-8ad731cad859,codestral-22b,4,KeyError,'structure'
66bddf1f-60b5-47ba-82cf-8ad731cad859,codestral-22b,5,KeyError,'structure'
66bddf1f-60b5-47ba-82cf-8ad731cad859,codestral-22b,6,KeyError,'structure'
20fb12c6-f447-44ab-a2b9-a82774896566,codestral-22b,1,FileNotFoundError,The interests.json file does not exist.
20fb12c6-f447-44ab-a2b9-a82774896566,codestral-22b,2,FileNotFoundError,The interests.json file does not exist.
20fb12c6-f447-44ab-a2b9-a82774896566,codestral-22b,3,FileNotFoundError,The interests.json file does not exist.
20fb12c6-f447-44ab-a2b9-a82774896566,codestral-22b,4,FileNotFoundError,The interests.json file does not exist.
20fb12c6-f447-44ab-a2b9-a82774896566,codestral-22b,5,FileNotFoundError,The interests.json file does not exist.
20fb12c6-f447-44ab-a2b9-a82774896566,codestral-22b,6,FileNotFoundError,The interests.json file does not exist.
137ff374-bf81-4d1f-8b59-b84c01c956a3,codestral-22b,1,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
137ff374-bf81-4d1f-8b59-b84c01c956a3,codestral-22b,2,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
137ff374-bf81-4d1f-8b59-b84c01c956a3,codestral-22b,3,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
137ff374-bf81-4d1f-8b59-b84c01c956a3,codestral-22b,4,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
137ff374-bf81-4d1f-8b59-b84c01c956a3,codestral-22b,5,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
137ff374-bf81-4d1f-8b59-b84c01c956a3,codestral-22b,6,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
c29def71-fbaf-47ba-8f48-6e50c289115e,codestral-22b,1,KeyError,'structure'
c29def71-fbaf-47ba-8f48-6e50c289115e,codestral-22b,2,KeyError,'structure'
c29def71-fbaf-47ba-8f48-6e50c289115e,codestral-22b,3,KeyError,'structure'
c29def71-fbaf-47ba-8f48-6e50c289115e,codestral-22b,4,KeyError,'structure'
c29def71-fbaf-47ba-8f48-6e50c289115e,codestral-22b,5,KeyError,'structure'
c29def71-fbaf-47ba-8f48-6e50c289115e,codestral-22b,6,KeyError,'structure'
f91c86e0-0bb5-4296-9f8e-2e81a8f7cb9e,codestral-22b,1,KeyError,'Author'
f91c86e0-0bb5-4296-9f8e-2e81a8f7cb9e,codestral-22b,2,KeyError,'Author'
f91c86e0-0bb5-4296-9f8e-2e81a8f7cb9e,codestral-22b,3,KeyError,'Author'
f91c86e0-0bb5-4296-9f8e-2e81a8f7cb9e,codestral-22b,4,KeyError,'Author'
f91c86e0-0bb5-4296-9f8e-2e81a8f7cb9e,codestral-22b,5,KeyError,'Author'
f91c86e0-0bb5-4296-9f8e-2e81a8f7cb9e,codestral-22b,6,KeyError,'Author'
9c6febfa-410f-4e9f-aa25-5ff0e36e5f61,codestral-22b,1,KeyError,'structure'
9c6febfa-410f-4e9f-aa25-5ff0e36e5f61,codestral-22b,2,KeyError,'structure'
9c6febfa-410f-4e9f-aa25-5ff0e36e5f61,codestral-22b,3,KeyError,'structure'
9c6febfa-410f-4e9f-aa25-5ff0e36e5f61,codestral-22b,4,KeyError,'structure'
9c6febfa-410f-4e9f-aa25-5ff0e36e5f61,codestral-22b,5,KeyError,'structure'
9c6febfa-410f-4e9f-aa25-5ff0e36e5f61,codestral-22b,6,KeyError,'structure'
4b3b29d5-84d7-4fe9-9142-e492ad4a0a05,codestral-22b,1,KeyError,'structure'
4b3b29d5-84d7-4fe9-9142-e492ad4a0a05,codestral-22b,2,KeyError,'structure'
4b3b29d5-84d7-4fe9-9142-e492ad4a0a05,codestral-22b,3,KeyError,'structure'
4b3b29d5-84d7-4fe9-9142-e492ad4a0a05,codestral-22b,4,KeyError,'structure'
4b3b29d5-84d7-4fe9-9142-e492ad4a0a05,codestral-22b,5,KeyError,'structure'
4b3b29d5-84d7-4fe9-9142-e492ad4a0a05,codestral-22b,6,KeyError,'structure'
4ac73f30-f023-44b7-a079-68431a3166c2,codestral-22b,1,UnicodeEncodeError,'charmap' codec can't encode character '\x92' in position 6: character maps to <undefined>
4ac73f30-f023-44b7-a079-68431a3166c2,codestral-22b,2,UnicodeEncodeError,'charmap' codec can't encode character '\x87' in position 21: character maps to <undefined>
4ac73f30-f023-44b7-a079-68431a3166c2,codestral-22b,3,UnicodeEncodeError,'charmap' codec can't encode character '\x89' in position 4: character maps to <undefined>
4ac73f30-f023-44b7-a079-68431a3166c2,codestral-22b,4,UnicodeEncodeError,'charmap' codec can't encode characters in position 1-2: character maps to <undefined>
4ac73f30-f023-44b7-a079-68431a3166c2,codestral-22b,5,UnicodeEncodeError,'charmap' codec can't encode character '\x89' in position 4: character maps to <undefined>
4ac73f30-f023-44b7-a079-68431a3166c2,codestral-22b,6,UnicodeEncodeError,'charmap' codec can't encode character '\x9a' in position 9: character maps to <undefined>
3ee69a84-2d04-4a27-89d4-3b4243c4642b,codestral-22b,1,UnicodeEncodeError,'charmap' codec can't encode character '\x89' in position 1: character maps to <undefined>
3ee69a84-2d04-4a27-89d4-3b4243c4642b,codestral-22b,2,UnicodeEncodeError,'charmap' codec can't encode character '\x8c' in position 37: character maps to <undefined>
3ee69a84-2d04-4a27-89d4-3b4243c4642b,codestral-22b,3,UnicodeEncodeError,'charmap' codec can't encode character '\x9b' in position 6: character maps to <undefined>
3ee69a84-2d04-4a27-89d4-3b4243c4642b,codestral-22b,4,UnicodeEncodeError,'charmap' codec can't encode character '\x9b' in position 6: character maps to <undefined>
3ee69a84-2d04-4a27-89d4-3b4243c4642b,codestral-22b,5,UnicodeEncodeError,'charmap' codec can't encode character '\x97' in position 1: character maps to <undefined>
3ee69a84-2d04-4a27-89d4-3b4243c4642b,codestral-22b,6,UnicodeEncodeError,'charmap' codec can't encode character '\x99' in position 11: character maps to <undefined>
ad70eac8-77e9-4de0-8f04-cfc9d1222871,codestral-22b,1,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
ad70eac8-77e9-4de0-8f04-cfc9d1222871,codestral-22b,2,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
ad70eac8-77e9-4de0-8f04-cfc9d1222871,codestral-22b,3,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
ad70eac8-77e9-4de0-8f04-cfc9d1222871,codestral-22b,4,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
ad70eac8-77e9-4de0-8f04-cfc9d1222871,codestral-22b,5,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
ad70eac8-77e9-4de0-8f04-cfc9d1222871,codestral-22b,6,UnicodeEncodeError,'charmap' codec can't encode character '\x8f' in position 5: character maps to <undefined>
125ba128-568d-4500-9e87-0faa23bc01d4,codestral-22b,1,UnicodeEncodeError,'charmap' codec can't encode character '\x9a' in position 14: character maps to <undefined>
125ba128-568d-4500-9e87-0faa23bc01d4,codestral-22b,2,UnicodeEncodeError,'charmap' codec can't encode character '\x8c' in position 37: character maps to <undefined>
125ba128-568d-4500-9e87-0faa23bc01d4,codestral-22b,3,UnicodeEncodeError,'charmap' codec can't encode characters in position 9-10: character maps to <undefined>
125ba128-568d-4500-9e87-0faa23bc01d4,codestral-22b,4,UnicodeEncodeError,'charmap' codec can't encode character '\x82' in position 4: character maps to <undefined>
125ba128-568d-4500-9e87-0faa23bc01d4,codestral-22b,5,UnicodeEncodeError,'charmap' codec can't encode character '\x82' in position 4: character maps to <undefined>
125ba128-568d-4500-9e87-0faa23bc01d4,codestral-22b,6,UnicodeEncodeError,'charmap' codec can't encode character '\x82' in position 4: character maps to <undefined>
40436a3e-8c91-4868-9caf-05aab3c84a8f,codestral-22b,1,ValueError,time data '' does not match format '%Y-%m-%dT%H:%M:%S%z'
40436a3e-8c91-4868-9caf-05aab3c84a8f,codestral-22b,2,ValueError,time data '' does not match format '%Y-%m-%dT%H:%M:%S%z'
40436a3e-8c91-4868-9caf-05aab3c84a8f,codestral-22b,3,ValueError,time data '' does not match format '%Y-%m-%dT%H:%M:%S%z'
40436a3e-8c91-4868-9caf-05aab3c84a8f,codestral-22b,4,ValueError,time data '' does not match format '%Y-%m-%dT%H:%M:%S%z'
40436a3e-8c91-4868-9caf-05aab3c84a8f,codestral-22b,5,ValueError,time data '' does not match format '%Y-%m-%dT%H:%M:%S%z'
40436a3e-8c91-4868-9caf-05aab3c84a8f,codestral-22b,6,ValueError,time data '' does not match format '%Y-%m-%dT%H:%M:%S%z'
00f68a2d-36b5-40aa-9f39-9431be2add02,codestral-22b,1,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
00f68a2d-36b5-40aa-9f39-9431be2add02,codestral-22b,2,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
00f68a2d-36b5-40aa-9f39-9431be2add02,codestral-22b,3,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
00f68a2d-36b5-40aa-9f39-9431be2add02,codestral-22b,4,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
00f68a2d-36b5-40aa-9f39-9431be2add02,codestral-22b,5,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
00f68a2d-36b5-40aa-9f39-9431be2add02,codestral-22b,6,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW-2024-01-30-2HB4vDFq_since_account_creation\\your_instagram_activity\\messages\\message_requests\\oussamabenaissainstagramnutzergialucianound10weiterepersonen_429019091696115\\message_1.json'
af6ad70a-2398-4e98-8cd9-949fbea8284e,codestral-22b,1,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
af6ad70a-2398-4e98-8cd9-949fbea8284e,codestral-22b,2,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
af6ad70a-2398-4e98-8cd9-949fbea8284e,codestral-22b,3,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
af6ad70a-2398-4e98-8cd9-949fbea8284e,codestral-22b,4,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown\\your_instagram_activity\\messages\\message_requests\\cristianotroisdeoliveirahanserhardtmattihaapojaund11weiterepersonen_2987429321479882\\message_1.json'
1f8717b1-fe81-48ce-8a32-b5dcf93b6ebd,codestral-22b,1,KeyError,'GerÃ¤te-ID'
1f8717b1-fe81-48ce-8a32-b5dcf93b6ebd,codestral-22b,2,KeyError,'GerÃ¤te-ID'
1f8717b1-fe81-48ce-8a32-b5dcf93b6ebd,codestral-22b,3,KeyError,'GerÃ¤te-ID'
1f8717b1-fe81-48ce-8a32-b5dcf93b6ebd,codestral-22b,4,KeyError,'GerÃ¤te-ID'
1f8717b1-fe81-48ce-8a32-b5dcf93b6ebd,codestral-22b,5,KeyError,'GerÃ¤te-ID'
1f8717b1-fe81-48ce-8a32-b5dcf93b6ebd,codestral-22b,6,KeyError,'GerÃ¤te-ID'
cf578071-09e2-46ed-9910-ee4bb0c2465e,codestral-22b,1,KeyError,'structure'
